,Ortsname,Art,Tiere 2017,Einwohner 2017,Anteil 2017
10934,Gränichen,Ziegen,29,7624,262.9
10414,Düdingen,Ziegen,29,7825,269.83
9921,Wynigen,Ziegen,29,2022,69.72
11848,La Tène,Ziegen,29,4967,171.28
11174,Neunforn,Ziegen,29,995,34.31
10272,Hergiswil (NW),Ziegen,29,5682,195.93
10061,Lauenen,Ziegen,29,835,28.79
11257,Pollegio,Ziegen,29,780,26.9
10051,Unterlangenegg,Ziegen,29,973,33.55
10846,La Punt-Chamues-ch,Ziegen,28,745,26.61
9987,Walkringen,Ziegen,28,1799,64.25
9992,Wichtrach,Ziegen,28,4233,151.18
10383,Le Mouret,Ziegen,28,3156,112.71
10751,Eichberg,Ziegen,28,1537,54.89
9701,Illnau-Effretikon,Ziegen,28,16796,599.86
9909,Höchstetten,Ziegen,28,287,10.25
10100,Wilderswil,Ziegen,28,2662,95.07
10123,Schwarzenberg,Ziegen,28,1719,61.39
10467,Buchegg,Ziegen,28,2532,90.43
11720,Agarn,Ziegen,28,764,27.29
10674,Schaffhausen,Ziegen,28,36148,1291.0
11264,Brissago,Ziegen,28,1773,63.32
10708,Rehetobel,Ziegen,28,1773,63.32
9757,Renan (BE),Ziegen,28,905,32.32
10153,Nottwil,Ziegen,28,3728,133.14
11239,Arbedo-Castione,Ziegen,27,4944,183.11
10458,Welschenrohr,Ziegen,27,1082,40.07
10222,Gersau,Ziegen,27,2260,83.7
10284,Baar,Ziegen,27,24129,893.67
9837,Lüscherz,Ziegen,26,530,20.38
11356,Cevio,Ziegen,26,1177,45.27
10244,Lauerz,Ziegen,26,1067,41.04
11751,Val-d'Illiez,Ziegen,26,1902,73.15
10710,Wald (AR),Ziegen,26,864,33.23
10911,Tschappina,Ziegen,26,128,4.92
10435,Saint-Martin (FR),Ziegen,26,1015,39.04
11864,Cartigny,Ziegen,26,894,34.38
10825,Bonaduz,Ziegen,26,3229,124.19
11809,Saas-Balen,Ziegen,26,366,14.08
11702,Vollèges,Ziegen,26,1942,74.69
11390,Moudon,Ziegen,26,6114,235.15
9695,Lindau,Ziegen,26,5489,211.12
10944,Bergdietikon,Ziegen,26,2751,105.81
11735,Fully,Ziegen,26,8622,331.62
10126,Weggis,Ziegen,26,4381,168.5
10643,Bretzwil,Ziegen,25,775,31.0
9780,Schelten,Ziegen,25,37,1.48
10323,Grangettes,Ziegen,25,185,7.4
9949,Oberbalm,Ziegen,25,874,34.96
9854,Aarwangen,Ziegen,25,4518,180.72
11233,Bussnang,Ziegen,25,2268,90.72
10918,Sufers,Ziegen,25,126,5.04
9789,Plateau de Diesse,Ziegen,25,2050,82.0
9943,Bern,Ziegen,25,133115,5324.6
10478,Seewen,Ziegen,25,1017,40.68
10648,Langenbruck,Ziegen,25,955,38.2
11686,Ried-Brig,Ziegen,24,2077,86.54
10198,Altdorf (UR),Ziegen,24,9211,383.79
10364,Autigny,Ziegen,24,792,33.0
11714,Evolène,Ziegen,24,1697,70.71
11078,Beinwil (Freiamt),Ziegen,24,1110,46.25
10330,Ursy,Ziegen,24,3030,126.25
11913,Mervelier,Ziegen,24,490,20.42
11838,Le Locle,Ziegen,24,10433,434.71
9583,Stallikon,Ziegen,24,3646,151.92
10551,Erschwil,Ziegen,24,906,37.75
10290,Risch,Ziegen,24,10355,431.46
11234,Märstetten,Ziegen,24,2802,116.75
11363,Aigle,Ziegen,24,9961,415.04
10737,Rorschacherberg,Ziegen,24,7090,295.42
9699,Wila,Ziegen,24,1947,81.12
9762,Tramelan,Ziegen,23,4565,198.48
10413,Brünisried,Ziegen,23,648,28.17
10184,Zell (LU),Ziegen,23,2025,88.04
10804,Oberbüren,Ziegen,23,4358,189.48
10741,Thal,Ziegen,23,6396,278.09
10152,Neuenkirch,Ziegen,23,6957,302.48
10047,Thierachern,Ziegen,23,2426,105.48
11200,Tägerwilen,Ziegen,23,4524,196.7
10644,Diegten,Ziegen,23,1623,70.57
11181,Herdern,Ziegen,23,1030,44.78
10649,Lauwil,Ziegen,23,333,14.48
11487,Vallorbe,Ziegen,22,3750,170.45
11851,La Côte-aux-Fées,Ziegen,22,454,20.64
10275,Stansstad,Ziegen,22,4423,201.05
10503,Kriegstetten,Ziegen,22,1282,58.27
11844,Le Landeron,Ziegen,22,4559,207.23
10130,Ballwil,Ziegen,22,2794,127.0
10093,Matten bei Interlaken,Ziegen,22,4040,183.64
10091,Leissigen,Ziegen,22,1036,47.09
11263,Brione sopra Minusio,Ziegen,22,495,22.5
11757,Grengiols,Ziegen,22,432,19.64
11829,La Grande-Béroche,Ziegen,22,9068,412.18
11819,Zeneggen,Ziegen,22,280,12.73
10420,Rechthalten,Ziegen,22,1068,48.55
10183,Wikon,Ziegen,22,1506,68.45
10041,Oberlangenegg,Ziegen,22,475,21.59
10401,Gurmels,Ziegen,21,4181,199.1
9658,Bubikon,Ziegen,21,7115,338.81
10955,Niederrohrdorf,Ziegen,21,3747,178.43
11804,Embd,Ziegen,21,300,14.29
10554,Himmelried,Ziegen,21,926,44.1
11802,Baltschieder,Ziegen,21,1308,62.29
11229,Amlikon-Bissegg,Ziegen,21,1311,62.43
10226,Wollerau,Ziegen,21,7102,338.19
9981,Münsingen,Ziegen,21,12396,590.29
9712,Volketswil,Ziegen,21,18582,884.86
10320,Le Châtelard,Ziegen,21,385,18.33
10405,Misery-Courtion,Ziegen,21,1909,90.9
10699,Bühler,Ziegen,21,1746,83.14
11811,Saas-Grund,Ziegen,21,1023,48.71
10757,Buchs (SG),Ziegen,21,12531,596.71
11092,Sins,Ziegen,21,4302,204.86
10149,Hildisrieden,Ziegen,20,2214,110.7
10361,Val-de-Charmey,Ziegen,20,2435,121.75
11787,Lens,Ziegen,20,4047,202.35
11783,Chalais,Ziegen,20,3466,173.3
11798,Savièse,Ziegen,20,7532,376.6
11781,Vérossaz,Ziegen,20,735,36.75
10905,Scharans,Ziegen,20,818,40.9
11936,Saint-Brais,Ziegen,20,228,11.4
11114,Kirchleerau,Ziegen,20,853,42.65
10619,Itingen,Ziegen,20,2096,104.8
10995,Bözen,Ziegen,20,740,37.0
9811,Aarberg,Ziegen,19,4527,238.26
10993,Birr,Ziegen,19,4522,238.0
11177,Uesslingen-Buch,Ziegen,19,1079,56.79
10292,Unterägeri,Ziegen,19,8576,451.37
11023,Leimbach (AG),Ziegen,19,475,25.0
10096,Ringgenberg (BE),Ziegen,19,2687,141.42
10214,Sisikon,Ziegen,19,373,19.63
10481,Hauenstein-Ifenthal,Ziegen,19,309,16.26
10018,Rüeggisberg,Ziegen,19,1819,95.74
10048,Thun,Ziegen,18,43568,2420.44
10352,Le Pâquier (FR),Ziegen,18,1168,64.89
11834,La Brévine,Ziegen,18,632,35.11
9686,Meilen,Ziegen,18,13762,764.56
11389,Lucens,Ziegen,18,4069,226.06
11147,Siglistorf,Ziegen,18,636,35.33
10347,Gruyères,Ziegen,18,2194,121.89
10829,Flims,Ziegen,18,2722,151.22
11937,Soubey,Ziegen,18,134,7.44
9577,Knonau,Ziegen,18,2168,120.44
10932,Densbüren,Ziegen,18,708,39.33
11065,Meisterschwanden,Ziegen,18,2885,160.28
11439,Villars-le-Terroir,Ziegen,18,1066,59.22
10839,Malans,Ziegen,18,2310,128.33
9769,Court,Ziegen,18,1408,78.22
10693,Schönengrund,Ziegen,18,516,28.67
11026,Oberkulm,Ziegen,18,2684,149.11
10701,Speicher,Ziegen,18,4227,234.83
10963,Wettingen,Ziegen,17,20535,1207.94
10014,Lohnstorf,Ziegen,17,229,13.47
10561,Basel,Ziegen,17,171017,10059.82
9916,Oberburg,Ziegen,17,2940,172.94
9631,Wil (ZH),Ziegen,17,1372,80.71
10926,Ferrera,Ziegen,17,79,4.65
10350,Marsens,Ziegen,17,1871,110.06
10922,Lohn (GR),Ziegen,17,44,2.59
10618,Hemmiken,Ziegen,17,260,15.29
9579,Mettmenstetten,Ziegen,17,4861,285.94
9904,Ersigen,Ziegen,17,2010,118.24
9903,Burgdorf,Ziegen,17,16295,958.53
10526,Rüttenen,Ziegen,17,1491,87.71
10285,Cham,Ziegen,17,16216,953.88
10651,Niederdorf,Ziegen,17,1825,107.35
11027,Reinach (AG),Ziegen,17,8270,486.47
10121,Meierskappel,Ziegen,17,1371,80.65
11176,Thundorf,Ziegen,17,1462,86.0
11893,Satigny,Ziegen,17,4102,241.29
10967,Ehrendingen,Ziegen,17,4775,280.88
11473,Bretonnières,Ziegen,17,258,15.18
10474,Hofstetten-Flüh,Ziegen,17,3183,187.24
11743,Trient,Ziegen,17,174,10.24
10110,Adligenswil,Ziegen,16,5352,334.5
10082,Därligen,Ziegen,16,429,26.81
11116,Moosleerau,Ziegen,16,903,56.44
10008,Gerzensee,Ziegen,16,1193,74.56
10727,Eggersriet,Ziegen,16,2293,143.31
9873,Ursenbach,Ziegen,16,903,56.44
11594,Lavigny,Ziegen,16,1007,62.94
9659,Dürnten,Ziegen,16,7530,470.62
10549,Breitenbach,Ziegen,16,3849,240.56
10068,Kandersteg,Ziegen,16,1283,80.19
9935,Affoltern im Emmental,Ziegen,16,1133,70.81
10177,Pfaffnau,Ziegen,16,2653,165.81
11433,Oulens-sous-Echallens,Ziegen,16,562,35.12
11227,Schönholzerswilen,Ziegen,16,838,52.38
10593,Wahlen,Ziegen,16,1421,88.81
11244,Sant'Antonino,Ziegen,16,2452,153.25
10178,Reiden,Ziegen,16,7008,438.0
11235,Weinfelden,Ziegen,16,11288,705.5
10871,Maladers,Ziegen,16,523,32.69
11746,Collombey-Muraz,Ziegen,15,8863,590.87
11726,Oberems,Ziegen,15,123,8.2
11700,Orsières,Ziegen,15,3220,214.67
10515,Bettlach,Ziegen,15,4905,327.0
11171,Gachnang,Ziegen,15,4225,281.67
10345,Echarlens,Ziegen,15,802,53.47
10002,Neuenegg,Ziegen,15,5436,362.4
10605,Lupsingen,Ziegen,15,1405,93.67
9683,Hombrechtikon,Ziegen,15,8620,574.67
11932,Montfaucon,Ziegen,15,629,41.93
11889,Pregny-Chambésy,Ziegen,15,3794,252.93
11095,Hellikon,Ziegen,15,797,53.13
10267,Buochs,Ziegen,15,5389,359.27
10709,Reute (AR),Ziegen,15,699,46.6
9705,Egg,Ziegen,15,8405,560.33
9953,Zollikofen,Ziegen,15,10235,682.33
11952,Grandfontaine,Ziegen,15,397,26.47
10027,Seftigen,Ziegen,15,2194,146.27
11250,Airolo,Ziegen,15,1526,101.73
11122,Staffelbach,Ziegen,15,1109,73.93
10335,La Folliaz,Ziegen,15,971,64.73
11223,Kradolf-Schönenberg,Ziegen,15,3535,235.67
10568,Arlesheim,Ziegen,15,9287,619.13
10889,Sagogn,Ziegen,15,702,46.8
10159,Sempach,Ziegen,15,4106,273.73
11187,Steckborn,Ziegen,14,3754,268.14
9732,Elgg,Ziegen,14,4323,308.79
10530,Däniken,Ziegen,14,2776,198.29
11684,Eggerberg,Ziegen,14,341,24.36
10730,Gossau (SG),Ziegen,14,18055,1289.64
9700,Wildberg,Ziegen,14,985,70.36
10880,Conters im Prättigau,Ziegen,14,221,15.79
11242,Isone,Ziegen,14,384,27.43
11445,Montanaire,Ziegen,14,2494,178.14
10585,Dittingen,Ziegen,14,740,52.86
9777,Roches (BE),Ziegen,14,210,15.0
10482,Kienberg,Ziegen,14,527,37.64
9778,Saicourt,Ziegen,14,616,44.0
10654,Titterten,Ziegen,14,408,29.14
10521,Kammersrohr,Ziegen,14,30,2.14
11763,Ferden,Ziegen,14,250,17.86
11542,Maracon,Ziegen,14,449,32.07
11004,Mülligen,Ziegen,14,1054,75.29
11904,Bourrignon,Ziegen,14,267,19.07
9989,Zäziwil,Ziegen,14,1637,116.93
11806,Lalden,Ziegen,14,661,47.21
11039,Herznach,Ziegen,14,1471,105.07
11028,Schlossrued,Ziegen,14,841,60.07
10358,Vaulruz,Ziegen,14,1045,74.64
11814,Staldenried,Ziegen,14,558,39.86
11225,Zihlschlacht-Sitterdorf,Ziegen,13,2281,175.46
11910,Delémont,Ziegen,13,12562,966.31
10312,Delley-Portalban,Ziegen,13,1086,83.54
11830,La Chaux-de-Fonds,Ziegen,13,38965,2997.31
10365,Avry,Ziegen,13,1864,143.38
9884,Heimenhausen,Ziegen,13,1099,84.54
10157,Schenkon,Ziegen,13,2816,216.62
11041,Kaisten,Ziegen,13,2582,198.62
11546,Jorat-Mézières,Ziegen,13,2815,216.54
9765,Péry-La Heutte,Ziegen,13,1919,147.62
11194,Güttingen,Ziegen,13,1568,120.62
11545,Oron,Ziegen,13,5423,417.15
11441,Montilliez,Ziegen,13,1694,130.31
10029,Wattenwil,Ziegen,13,2869,220.69
9763,Villeret,Ziegen,13,932,71.69
10519,Günsberg,Ziegen,13,1181,90.85
11141,Leuggern,Ziegen,13,2129,163.77
11836,Le Cerneux-Péquignot,Ziegen,13,329,25.31
11097,Magden,Ziegen,13,3932,302.46
10543,Wangen bei Olten,Ziegen,13,5087,391.31
10642,Bennwil,Ziegen,13,641,49.31
10415,Giffers,Ziegen,13,1561,120.08
9795,Pieterlen,Ziegen,13,4169,320.69
11087,Merenschwand,Ziegen,13,3491,268.54
10985,Unterlunkhofen,Ziegen,13,1355,104.23
10376,Grolley,Ziegen,13,1945,149.62
10007,Belp,Ziegen,13,11534,887.23
10366,Belfaux,Ziegen,13,3348,257.54
10567,Allschwil,Ziegen,12,20695,1724.58
11954,Porrentruy,Ziegen,12,6876,573.0
10844,Madulain,Ziegen,12,216,18.0
10147,Geuensee,Ziegen,12,2906,242.17
10688,Wilchingen,Ziegen,12,1731,144.25
11616,Bassins,Ziegen,12,1317,109.75
11605,Villars-sous-Yens,Ziegen,12,594,49.5
10140,Rothenburg,Ziegen,12,7430,619.17
11888,Plan-les-Ouates,Ziegen,12,10571,880.92
9759,Saint-Imier,Ziegen,12,5121,426.75
10359,Vuadens,Ziegen,12,2296,191.33
9662,Grüningen,Ziegen,12,3401,283.42
10288,Neuheim,Ziegen,12,2219,184.92
11228,Wuppenau,Ziegen,12,1133,94.42
9753,Courtelary,Ziegen,12,1366,113.83
10779,Uznach,Ziegen,12,6340,528.33
11933,Muriaux,Ziegen,12,504,42.0
11449,Bonvillars,Ziegen,12,493,41.08
10631,Sissach,Ziegen,12,6733,561.08
10984,Uezwil,Ziegen,12,460,38.33
10849,S-chanf,Ziegen,12,694,57.83
9709,Mönchaltorf,Ziegen,12,3701,308.42
11090,Oberrüti,Ziegen,12,1575,131.25
11373,Ormont-Dessus,Ziegen,12,1477,123.08
10318,Billens-Hennens,Ziegen,12,729,60.75
9986,Rubigen,Ziegen,12,2994,249.5
11377,Yvorne,Ziegen,12,1058,88.17
9836,Ins,Ziegen,12,3496,291.33
9783,Tavannes,Ziegen,12,3597,299.75
10343,Corbières,Ziegen,12,857,71.42
11344,Novazzano,Ziegen,11,2398,218.0
10379,Neyruz (FR),Ziegen,11,2587,235.18
10943,Bellikon,Ziegen,11,1549,140.82
10133,Eschenbach (LU),Ziegen,11,3684,334.91
9857,Bleienbach,Ziegen,11,695,63.18
11167,Diessenhofen,Ziegen,11,3767,342.45
11940,Beurnevésin,Ziegen,11,127,11.55
11742,Saxon,Ziegen,11,5645,513.18
10983,Tägerig,Ziegen,11,1519,138.09
11842,Enges,Ziegen,11,274,24.91
10094,Niederried bei Interlaken,Ziegen,11,354,32.18
9901,Aefligen,Ziegen,11,1089,99.0
9603,Rheinau,Ziegen,11,1302,118.36
11038,Gipf-Oberfrick,Ziegen,11,3512,319.27
9910,Kernenried,Ziegen,11,539,49.0
9892,Seeberg,Ziegen,11,1573,143.0
11875,Dardagny,Ziegen,11,1782,162.0
11058,Egliswil,Ziegen,11,1352,122.91
9616,Embrach,Ziegen,11,9189,835.36
11930,Les Genevez (JU),Ziegen,11,502,45.64
11062,Holderbank (AG),Ziegen,11,1178,107.09
9687,Oetwil am See,Ziegen,11,4743,431.18
11224,Sulgen,Ziegen,11,3741,340.09
11002,Mandach,Ziegen,11,344,31.27
10838,Maienfeld,Ziegen,11,2835,257.73
10389,Hauterive (FR),Ziegen,11,2431,221.0
11862,Bernex,Ziegen,10,10045,1004.5
10019,Rümligen,Ziegen,10,434,43.4
11211,Lommis,Ziegen,10,1217,121.7
9950,Stettlen,Ziegen,10,3141,314.1
9815,Kappelen,Ziegen,10,1475,147.5
11552,Bière,Ziegen,10,1551,155.1
10850,Sils im Engadin/Segl,Ziegen,10,714,71.4
11226,Affeltrangen,Ziegen,10,2520,252.0
10906,Sils im Domleschg,Ziegen,10,926,92.6
10622,Läufelfingen,Ziegen,10,1314,131.4
9711,Uster,Ziegen,10,34319,3431.9
9936,Dürrenroth,Ziegen,10,1061,106.1
11221,Hauptwil-Gottshaus,Ziegen,10,1920,192.0
9882,Farnern,Ziegen,10,208,20.8
9791,Biel/Bienne,Ziegen,10,54456,5445.6
9974,Häutligen,Ziegen,10,255,25.5
10079,Bönigen,Ziegen,10,2531,253.1
10764,Bad Ragaz,Ziegen,10,5874,587.4
10131,Emmen,Ziegen,10,30228,3022.8
10391,La Sonnaz,Ziegen,10,1092,109.2
9995,Frauenkappelen,Ziegen,10,1218,121.8
11692,Chamoson,Ziegen,10,3721,372.1
10970,Berikon,Ziegen,10,4663,466.3
9642,Niederglatt,Ziegen,10,4914,491.4
10748,St. Margrethen,Ziegen,10,5841,584.1
10799,Jonschwil,Ziegen,10,3788,378.8
10286,Hünenberg,Ziegen,10,8827,882.7
11707,Fiesch,Ziegen,10,901,90.1
9835,Gampelen,Ziegen,10,936,93.6
10294,Zug,Ziegen,10,29804,2980.4
10830,Tamins,Ziegen,10,1201,120.1
10833,Trimmis,Ziegen,10,3301,330.1
10344,Crésuz,Ziegen,9,333,37.0
11709,Lax,Ziegen,9,295,32.78
10589,Liesberg,Ziegen,9,1131,125.67
10594,Zwingen,Ziegen,9,2274,252.67
11852,Les Verrières,Ziegen,9,706,78.44
11021,Gontenschwil,Ziegen,9,2111,234.56
9736,Birmensdorf (ZH),Ziegen,9,6313,701.44
10010,Kaufdorf,Ziegen,9,1066,118.44
9649,Regensdorf,Ziegen,9,18191,2021.22
10179,Roggliswil,Ziegen,9,682,75.78
10473,Hochwald,Ziegen,9,1308,145.33
11472,Bofflens,Ziegen,9,188,20.89
10798,Flawil,Ziegen,9,10505,1167.22
10851,Silvaplana,Ziegen,9,1054,117.11
11779,Salvan,Ziegen,9,1394,154.89
10115,Greppen,Ziegen,9,1052,116.89
10450,Aedermannsdorf,Ziegen,9,556,61.78
10997,Effingen,Ziegen,9,603,67.0
10016,Niedermuhlern,Ziegen,9,474,52.67
10417,Heitenried,Ziegen,9,1365,151.67
11032,Unterkulm,Ziegen,9,3027,336.33
11168,Schlatt (TG),Ziegen,9,1665,185.0
10412,Alterswil,Ziegen,9,2037,226.33
10427,Ueberstorf,Ziegen,9,2343,260.33
10020,Toffen,Ziegen,9,2553,283.67
9801,Mörigen,Ziegen,9,858,95.33
10163,Alberswil,Ziegen,9,648,72.0
11384,Chavannes-sur-Moudon,Ziegen,9,223,24.78
11001,Lupfig,Ziegen,9,2373,263.67
11556,Mollens (VD),Ziegen,9,293,32.56
9872,Thunstetten,Ziegen,9,3338,370.89
11214,Sirnach,Ziegen,9,7738,859.78
11325,Rovio,Ziegen,9,834,92.67
11886,Onex,Ziegen,9,18825,2091.67
10752,Marbach (SG),Ziegen,9,2095,232.78
10754,Rebstein,Ziegen,9,4480,497.78
11190,Altnau,Ziegen,9,2161,240.11
11183,Hüttwilen,Ziegen,9,1705,189.44
11185,Müllheim,Ziegen,9,2939,326.56
11567,Dizy,Ziegen,9,222,24.67
10338,Pont-en-Ogoz,Ziegen,8,1801,225.12
11083,Buttwil,Ziegen,8,1210,151.25
9883,Graben,Ziegen,8,335,41.88
10407,Murten,Ziegen,8,8168,1021.0
11172,Hüttlingen,Ziegen,8,840,105.0
10979,Oberlunkhofen,Ziegen,8,1978,247.25
10171,Gettnau,Ziegen,8,1120,140.0
11059,Fahrwangen,Ziegen,8,2061,257.62
10639,Zunzgen,Ziegen,8,2498,312.25
10520,Hubersdorf,Ziegen,8,742,92.75
10069,Krattigen,Ziegen,8,1124,140.5
10553,Grindel,Ziegen,8,491,61.38
10917,Splügen,Ziegen,8,377,47.12
11076,Aristau,Ziegen,8,1413,176.62
9839,Siselen,Ziegen,8,571,71.38
10525,Riedholz,Ziegen,8,2296,287.0
11471,Bavois,Ziegen,8,940,117.5
10652,Oberdorf (BL),Ziegen,8,2430,303.75
11367,Gryon,Ziegen,8,1375,171.88
10461,Lüterkofen-Ichertswil,Ziegen,8,783,97.88
11015,Schinznach,Ziegen,8,2219,277.38
11526,Lausanne,Ziegen,8,137810,17226.25
10298,Cheiry,Ziegen,8,388,48.5
11382,Vully-les-Lacs,Ziegen,8,2943,367.88
11674,Corsier-sur-Vevey,Ziegen,8,3420,427.5
9770,Crémines,Ziegen,8,532,66.5
10810,Lantsch/Lenz,Ziegen,8,538,67.25
10609,Ziefen,Ziegen,8,1542,192.75
11832,La Sagne,Ziegen,8,958,119.75
11180,Eschenz,Ziegen,8,1729,216.12
11429,Etagnières,Ziegen,8,1120,140.0
11859,Avusy,Ziegen,8,1405,175.62
10303,Ménières,Ziegen,8,410,51.25
11898,Vernier,Ziegen,8,34983,4372.88
10167,Ebersecken,Ziegen,8,395,49.38
10971,Bremgarten (AG),Ziegen,8,7742,967.75
11877,Genthod,Ziegen,7,2721,388.71
11896,Troinex,Ziegen,7,2274,324.86
11385,Curtilles,Ziegen,7,309,44.14
10723,Häggenschwil,Ziegen,7,1310,187.14
10313,Belmont-Broye,Ziegen,7,5402,771.71
9698,Weisslingen,Ziegen,7,3278,468.29
9858,Busswil bei Melchnau,Ziegen,7,185,26.43
11111,Attelwil,Ziegen,7,284,40.57
9694,Hittnau,Ziegen,7,3604,514.86
10687,Trasadingen,Ziegen,7,603,86.14
10670,Buchberg,Ziegen,7,823,117.57
10836,Fläsch,Ziegen,7,691,98.71
10043,Schwendibach,Ziegen,7,247,35.29
9819,Schüpfen,Ziegen,7,3719,531.29
10805,Zuzwil (SG),Ziegen,7,4816,688.0
10658,Gächlingen,Ziegen,7,828,118.29
11533,Chexbres,Ziegen,7,2253,321.86
11067,Niederlenz,Ziegen,7,4685,669.29
10042,Pohlern,Ziegen,7,257,36.71
9784,Rebévelier,Ziegen,7,43,6.14
10466,Lüsslingen-Nennigkofen,Ziegen,7,1062,151.71
9598,Kleinandelfingen,Ziegen,7,2067,295.29
10348,Hauteville,Ziegen,7,663,94.71
9990,Oberhünigen,Ziegen,7,318,45.43
10402,Kerzers,Ziegen,7,4911,701.57
11909,Courtételle,Ziegen,7,2547,363.86
10555,Kleinlützel,Ziegen,7,1255,179.29
11791,Venthône,Ziegen,7,1251,178.71
10962,Untersiggenthal,Ziegen,7,7224,1032.0
10242,Illgau,Ziegen,7,794,113.43
10960,Stetten (AG),Ziegen,7,2203,314.71
11939,Alle,Ziegen,7,1817,259.57
9923,Utzenstorf,Ziegen,7,4253,607.57
9922,Bätterkinden,Ziegen,7,3242,463.14
10491,Erlinsbach (SO),Ziegen,7,3447,492.43
11554,Féchy,Ziegen,7,892,127.43
10969,Arni (AG),Ziegen,7,1868,266.86
11220,Erlen,Ziegen,7,3649,521.29
10426,Tentlingen,Ziegen,7,1323,189.0
11123,Strengelbach,Ziegen,7,4669,667.0
10342,Châtel-sur-Montsalvens,Ziegen,7,276,39.43
9997,Gurbrü,Ziegen,7,247,35.29
9720,Ellikon an der Thur,Ziegen,7,891,127.29
11493,Belmont-sur-Yverdon,Ziegen,7,368,52.57
10625,Oltingen,Ziegen,7,486,69.43
11774,Dorénaz,Ziegen,7,911,130.14
11198,Lengwil,Ziegen,7,1686,240.86
11170,Frauenfeld,Ziegen,7,25200,3600.0
11159,Roggwil (TG),Ziegen,7,3065,437.86
11203,Salenstein,Ziegen,7,1288,184.0
11195,Kemmental,Ziegen,7,2465,352.14
10201,Bauen,Ziegen,7,164,23.43
9944,Bolligen,Ziegen,7,6250,892.86
10375,Granges-Paccot,Ziegen,7,3606,515.14
9822,Büetigen,Ziegen,6,859,143.17
10085,Gündlischwand,Ziegen,6,317,52.83
11386,Dompierre (VD),Ziegen,6,242,40.33
11199,Münsterlingen,Ziegen,6,3333,555.5
10954,Neuenhof,Ziegen,6,8750,1458.33
11069,Rupperswil,Ziegen,6,5388,898.0
11956,Basse-Allaine,Ziegen,6,1225,204.17
10508,Recherswil,Ziegen,6,1932,322.0
11108,Zuzgen,Ziegen,6,873,145.5
10240,Alpthal,Ziegen,6,612,102.0
10172,Grossdietwil,Ziegen,6,838,139.67
9733,Wiesendangen,Ziegen,6,6296,1049.33
11051,Zeihen,Ziegen,6,1116,186.0
9670,Hütten,Ziegen,6,900,150.0
11903,Boécourt,Ziegen,6,916,152.67
9846,Hermrigen,Ziegen,6,312,52.0
10976,Hägglingen,Ziegen,6,2448,408.0
9682,Herrliberg,Ziegen,6,6300,1050.0
9863,Melchnau,Ziegen,6,1531,255.17
11149,Wislikofen,Ziegen,6,358,59.67
10169,Ettiswil,Ziegen,6,2718,453.0
10469,Bättwil,Ziegen,6,1195,199.17
11722,Ergisch,Ziegen,6,186,31.0
9625,Oberembrach,Ziegen,6,1069,178.17
11106,Wegenstetten,Ziegen,6,1079,179.83
10735,Mörschwil,Ziegen,6,3569,594.83
11619,Borex,Ziegen,6,1121,186.83
10938,Oberentfelden,Ziegen,6,7743,1290.5
10353,Pont-la-Ville,Ziegen,6,584,97.33
10843,Celerina/Schlarigna,Ziegen,6,1499,249.83
9889,Oberbipp,Ziegen,6,1701,283.5
10597,Augst,Ziegen,6,1001,166.83
9971,Brenzikofen,Ziegen,6,495,82.5
9654,Steinmaur,Ziegen,6,3464,577.33
11527,Le Mont-sur-Lausanne,Ziegen,6,7888,1314.67
11497,Chavannes-le-Chêne,Ziegen,6,300,50.0
10616,Gelterkinden,Ziegen,6,6013,1002.17
11833,Les Brenets,Ziegen,6,1041,173.5
11494,Bioley-Magnoux,Ziegen,6,230,38.33
10111,Buchrain,Ziegen,6,6192,1032.0
11490,L'Abbaye,Ziegen,6,1467,244.5
11949,Damphreux,Ziegen,6,178,29.67
9722,Hagenbuch,Ziegen,6,1095,182.5
10634,Thürnen,Ziegen,6,1419,236.5
10646,Hölstein,Ziegen,6,2457,409.5
10659,Löhningen,Ziegen,6,1444,240.67
9581,Ottenbach,Ziegen,6,2591,431.83
10596,Arisdorf,Ziegen,6,1657,276.17
9919,Rüti bei Lyssach,Ziegen,6,161,26.83
11121,Safenwil,Ziegen,6,3740,623.33
11005,Remigen,Ziegen,6,1069,178.17
11820,Zermatt,Ziegen,6,5714,952.33
10369,Corserey,Ziegen,6,409,68.17
11217,Wilen (TG),Ziegen,6,2490,415.0
9879,Attiswil,Ziegen,6,1428,238.0
10371,Ependes (FR),Ziegen,6,1117,186.17
11134,Fisibach,Ziegen,6,458,76.33
11127,Zofingen,Ziegen,6,11560,1926.67
11103,Schupfart,Ziegen,6,812,135.33
10726,Wittenbach,Ziegen,6,9779,1629.83
11156,Hefenhofen,Ziegen,5,1244,248.8
11142,Mellikon,Ziegen,5,256,51.2
11169,Felben-Wellhausen,Ziegen,5,2749,549.8
11030,Schöftland,Ziegen,5,4239,847.8
9718,Dättlikon,Ziegen,5,781,156.2
10936,Küttigen,Ziegen,5,6081,1216.2
11196,Kreuzlingen,Ziegen,5,21560,4312.0
11269,Locarno,Ziegen,5,16122,3224.4
9735,Aesch (ZH),Ziegen,5,1275,255.0
9774,Moutier,Ziegen,5,7586,1517.2
11080,Bettwil,Ziegen,5,617,123.4
10881,Küblis,Ziegen,5,860,172.0
11012,Villnachern,Ziegen,5,1624,324.8
9786,Valbirse,Ziegen,5,4032,806.4
11120,Rothrist,Ziegen,5,8853,1770.6
9742,Uitikon,Ziegen,5,4155,831.0
